word,freq
bushes,72
busied,0
busier,51
busies,0
busily,8
busing,4
buskin,0
bussed,5
busses,10
busted,44
buster,7
bustle,38
butane,5
butler,11
butted,4
butter,287
buttes,1
button,379
buyers,542
buying,2602
buyout,23
buzzed,9
buzzer,41
buzzes,3
byelaw,0
bygone,19
bylaws,26
byline,18
bypass,114
bypast,0
bypath,0
byplay,0
byroad,0
byways,1
byword,5
cabala,0
cabals,4
cabana,2
cabbed,0
cabbie,3
cabins,44
cabled,2
cables,135
cacaos,0
cached,2
caches,3
cachet,3
cackle,1
cactus,18
caddie,8
cadets,55
cadged,0
cadger,0
cadges,0
cadres,22
caftan,4
cagier,1
cagily,1
caging,0
cahoot,0
caiman,0
cairns,0
cajole,4
caking,0
calico,1
califs,0
caliph,0
calked,0
callas,0
called,6895
caller,116
callow,1
callus,3
calmed,37
calmer,37
calmly,61
calved,1
calves,50
camber,0
cambia,0
camels,6
cameos,44
camera,1205
camped,40
camper,27
campus,1038
canals,41
canape,1
canard,7
canary,7
cancan,0
cancel,269
cancer,2023
candid,87
candle,98
candor,16
caners,0
canine,56
caning,1
canker,1
canned,52
cannon,55
cannot,2366
canoed,0
canoes,20
canola,4
canons,3
canopy,58
canted,0
canter,7
canton,9
cantor,2
cantos,0
canvas,112
canyon,26
capers,9
caplet,0
capons,1
capped,155
captor,6
carafe,4
carats,8
carbon,661
carboy,0
carded,18
carder,0
cardio,22
careen,0
career,3752
carers,175
caress,2
carets,0
cargos,3
carhop,0
caries,3
caring,353
carnal,4
carney,0
carobs,0
carols,24
caroms,0
carpal,4
carped,0
carpel,0
carper,0
carpet,233
carpus,0
carrel,0
carrot,23
carted,12
cartel,64
carter,1
carton,9
carved,111
carver,4
carves,9
casaba,0
casein,1
cashed,23
cashes,4
cashew,6
casing,20
casino,278
casket,22
cassia,1
caster,6
castes,17
castle,167
castor,6
casual,239
catchy,54
caters,76
catgut,0
cation,0
catkin,0
catnap,0
catnip,6
catsup,0
cattle,260
caucus,137
caudal,0
caught,1608
caulks,0
causal,11
caused,1982
causer,0
causes,701
caveat,43
cavern,7
caviar,26
cavils,0
caving,13
cavity,20
cavort,1
cawing,0
cayman,0
cayuse,0
ceased,71
ceases,17
cedars,2
ceders,0
ceding,18
celery,21
cellar,40
celled,0
cellos,1
cement,158
censer,0
censor,28
census,95
center,1749
centre,2440
cereal,50
cerise,0
cerium,2
cermet,0
cervix,16
cesium,0
chafed,3
chafes,0
chaffs,0
chains,282
chairs,247
chaise,3
chalet,8
chalks,1
chalky,4
chammy,0
champs,36
chance,3372
chancy,0
change,5933
chants,97
chanty,0
chapel,83
chards,0
charge,2015
charms,29
charts,191
chased,131
chaser,11
chases,24
chasms,3
chaste,5
chatty,12
cheats,18
checks,451
cheeks,34
cheeky,90
cheeps,0
cheers,130
cheery,15
cheese,429
cheesy,36
chemos,0
cheque,66
cherry,105
cherts,0
cherub,0
chests,16
chesty,2
chewed,16
chewer,0
chicer,0
chichi,0
chicks,35
chicle,0
chided,9
chides,0
chiefs,156
chiles,7
chilli,54
chills,45
chilly,89
chimed,90
chimer,0
chimes,15
chimps,7
chinas,0
chines,0
chinks,0
chinos,3
chintz,0
chirps,1
chirpy,2
chisel,4
chitin,1
chives,6
chocks,0
choice,1795
choirs,28
choked,53
choker,6
chokes,12
choler,0
chomps,1
choose,1303
choosy,3
choppy,20
choral,17
chords,11
chorea,0
chores,50
chorus,82
chosen,646
chowed,0
chrism,2
chrome,16
chubby,8
chucks,1
chukka,0
chummy,3
chumps,1
chunks,49
chunky,55
church,1113
churls,0
churns,4
chutes,5
chymes,0
cicada,20
ciders,18
cigars,16
cilium,0
cinder,5
cinema,324
cipher,2
circle,331
circus,77
cirque,0
cirrus,1
cities,1210
citing,616
citric,7
citron,0
citrus,59
civets,2
civics,7
civies,0
clacks,0
claims,2273
clammy,1
clamor,7
clamps,11
clangs,1
clanks,0
claque,0
claret,1
clasps,1
classy,47
clause,144
clawed,17
clayey,0
cleans,30
clears,45
cleats,7
cleave,1
clefts,2
clench,4
clergy,45
cleric,27
clerks,26
clever,186
clevis,0
clewed,0
cliche,21
clicks,41
client,512
cliffs,58
climax,49
climbs,47
climes,5
clinch,105
clings,9
clingy,3
clinic,318
clinks,2
clique,10
cloaca,0
cloaks,4
cloche,0
clocks,79
clomps,0
clonal,1
cloned,31
clones,21
clonks,0
closed,2517
closer,1074
closes,138
closet,96
clothe,9
cloths,10
clouds,188
cloudy,213
clouts,0
cloven,2
clover,15
cloves,13
clowns,24
cloyed,0
clucks,0
cluing,0
clumps,16
clumpy,0
clumsy,35
clunks,0
clunky,19
clutch,75
coaled,0
coarse,14
coasts,57
coated,46
coaxed,17
coaxer,0
coaxes,0
cobalt,42
cobble,6
cobras,1
cobweb,0
cocain,0
coccus,0
coccyx,0
cocked,4
cockle,2
cocoas,0
cocoon,9
coddle,1
coders,5
codger,0
codify,11
coding,44
coerce,16
coeval,0
coffee,913
coffer,2
coffin,58
cogent,6
cognac,8
coheir,0
cohere,3
cohort,111
coifed,0
coiled,7
coined,39
coiner,0
coital,1
coitus,0
coking,4
colder,141
coldly,4
coleus,0
colics,0
collar,88
collie,11
colons,0
colony,109
colors,355
colour,461
column,251
combat,671
combed,18
comber,0
combos,14
comedy,697
comely,1
comers,2
comets,9
comfit,0
comics,140
coming,5284
comity,6
commas,2
commie,2
commit,481
common,1818
comped,0
compel,49
comply,364
conchs,2
concur,5
condom,19
condor,2
condos,24
coneys,0
confab,3
confer,14
congas,0
conger,0
conics,0
conies,0
conked,0
conman,9
conmen,2
conned,8
consul,6
convex,0
convey,127
convoy,98
cooing,0
cooked,211
cooker,35
cookie,87
cooled,55
cooler,197
coolie,0
coolly,11
cooped,6
cooper,1
cootie,0
copays,4
copied,45
copier,1
copies,156
coping,82
copped,9
copper,232
copras,0
copses,1
copter,0
copula,0
corals,21
corbel,0
corded,4
cordon,96
corers,0
corgis,6
coring,0
corked,4
corker,1
cornea,7
corned,15
corner,1397
cornet,2
corona,18
corpse,59
corpus,12
corral,20
corset,20
cortex,10
cosier,6
cosies,0
cosign,2
cosily,1
cosine,0
cosmic,69
cosmos,25
cosset,0
costar,9
costed,12
costly,278
cottar,0
cotter,0
cotton,153
cougar,9
coughs,19
coulee,0
counts,680
county,1404
coupes,3
couple,3308
coupon,27
course,3807
courts,595
cousin,212
covens,1
covers,521
covert,44
covets,0
coveys,1
coward,25
cowboy,64
cowers,0
cowing,0
cowman,0
cowmen,0
cowpox,0
cowrie,1
coyest,0
coyote,22
coypus,0
cozens,0
cozier,0
cozies,0
cozily,0
crabby,0
cracks,134
cradle,21
crafts,136
crafty,15
craggy,2
cramps,28
craned,1
cranes,29
crania,0
cranks,3
cranky,16
cranny,8
crapes,0
crappy,7
crated,2
crater,26
crates,16
cravat,1
craved,17
craven,3
craves,10
crawls,11
crawly,1
crayon,3
crazed,6
crazes,1
creaks,1
creaky,2
creams,47
creamy,86
crease,52
create,3264
creche,5
credit,1506
credos,0
creeds,1
creeks,22
creels,0
creeps,18
creepy,96
cremes,0
creole,1
crepes,7
crests,2
cretin,1
crewed,26
crewel,1
cricks,0
criers,0
crimes,968
crimps,0
cringe,44
crises,184
crisis,1880
crisps,64
crispy,93
critic,179
croaks,1
croaky,0
crocks,0
crocus,0
crones,0
crooks,14
croons,2
crotch,17
crouch,5
croups,0
croupy,0
crowds,309
crowed,9
crowns,28
cruces,0
cruddy,0
cruder,0
crudes,2
cruets,0
cruise,322
crumbs,24
crumby,1
crummy,2
crunch,89
cruses,0
crusts,3
crusty,6
crutch,7
cruxes,0
crying,273
crypts,1
cubers,0
cubing,1
cubism,0
cubist,1
cubits,0
cuckoo,4
cuddle,23
cuddly,17
cudgel,5
cueing,1
cuffed,6
culled,11
cumber,0
cumins,0
cummed,0
cumuli,0
cupful,0
cupids,1
cupola,3
cupped,5
cupric,0
curacy,0
curare,0
curate,15
curbed,13
curdle,1
curers,0
curfew,80
curiae,1
curies,0
curing,13
curios,1
curium,0
curled,37
curler,4
curlew,4
cursed,52
curses,8
cursor,10
curter,0
curtly,2
curtsy,3
curved,52
curves,47
cuspid,0
cussed,1
cusses,0
custom,248
cutely,0
cutest,26
cutesy,8
cuties,1
cutlas,0
cutler,0
cutlet,2
cutoff,17
cutout,16
cutter,41
cutups,0
cyborg,5
cycled,19
cycles,151
cyclic,3
cyders,0
cygnet,0
cymbal,0
cynics,5
cypher,4
cystic,11
dabbed,1
dabber,0
dabble,7
dachas,0
dactyl,0
dadoes,0
daemon,1
dafter,0
daftly,0
dagger,14
dahlia,0
dainty,10
daises,1
damage,1969
damask,0
dammed,4
dammit,3
damned,22
damped,1
dampen,39
damper,12
damply,0
damsel,3
damson,0
danced,82
dancer,171
dances,89
dander,5
dandle,0
danged,0
danger,655
dangle,3
danish,1
danker,0
dankly,0
dapper,22
dapple,0
darers,0
daring,99
darken,4
darker,119
darkly,13
darned,4
darner,0
darted,9
darter,0
dashed,44
dasher,0
dashes,10
daters,5
dating,746
dative,1
daubed,1
dauber,0
daunts,0
davits,0
dawdle,1
dawned,16
daybed,0
dazing,0
dazzle,14
deacon,13
deaden,0
deader,0
deadly,469
deafen,0
deafer,0
dealer,157
dearer,3
dearie,0
dearly,130
dearth,19
deaths,1054
debark,0
debars,0
debase,0
debate,1458
debits,11
debris,339
debtor,7
debugs,0
debunk,14
debuts,71
decade,1378
decafs,0
decals,7
decamp,2
decant,1
decays,8
deceit,28
decent,417
decide,961
decked,40
decode,12
decors,0
decoys,3
decree,62
deduce,4
deduct,19
deeded,1
deejay,1
deemed,402
deepen,93
deeper,517
deeply,1080
deface,2
defame,11
defeat,1126
defect,44
defend,624
defers,1
deffer,0
defied,77
defies,26
defile,2
define,245
defogs,0
deform,2
defray,5
defter,0
deftly,20
defuse,15
degree,911
deiced,0
deicer,0
deices,0
deigns,0
deisms,0
deists,0
deject,0
delays,780
delete,81
delfts,0
deltas,3
delude,3
deluge,46
deluxe,32
delved,59
delver,0
delves,60
demand,2228
demean,4
demise,140
demode,0
demons,61
demote,7
demure,14
demurs,0
dengue,44
denial,129
denied,1062
denier,9
denies,156
denims,1
denote,7
denser,14
dental,185
dented,23
dentin,0
denude,0
depart,99
depend,284
depict,54
deploy,170
deport,59
depose,11
depots,23
depths,91
depute,32
deputy,720
derail,53
deride,2
derive,24
dermal,4
dermis,2
desalt,0
descry,0
desert,180
design,1864
desire,680
desist,37
despot,8
detach,19
detail,586
detain,35
detect,201
deters,5
detest,7
detour,46
deuces,1
device,840
devils,12
devise,40
devoid,49
devote,43
devour,15
devout,39
dewier,0
dewlap,0
dhotis,1
diadem,1
dialed,23
dialog,9
diaper,26
diatom,1
dibble,0
dicier,0
dicing,7
dicker,0
dickey,0
dictum,2
diddle,0
didoes,0
diesel,231
dieted,1
dieter,3
differ,99
digest,41
digger,9
digits,77
diking,0
dilate,2
dilute,17
dimity,0
dimmed,23
dimmer,10
dimple,4
dimply,0
dimwit,1
dinars,2
diners,80
dinged,3
dinghy,11
dingle,0
dingus,0
dining,561
dinned,0
dinner,765
diodes,1
dioxin,3
dipole,1
dipped,96
dipper,1
direct,1300
direly,1
direst,1
dirges,3
dirndl,1
disarm,12
disbar,1
discos,4
discus,30
dished,36
dishes,397
dismal,73
dismay,64
disown,3
dispel,25
dissed,5
disses,1
distal,3
distil,3
disuse,4
dither,3
dittos,0
ditzes,0
divans,0
divers,50
divert,84
divest,59
divide,199
divine,100
diving,210
divots,0
djinns,0
doable,15
dobbin,0
docent,5
docile,12
docked,38
docket,17
doctor,812
dodder,0
dodged,28
dodger,5
dodges,9
dodoes,0
doffed,1
dogear,0
dogged,36
doggie,4
dogies,0
dogleg,2
dogmas,6
doings,3
doling,6
dollar,870
dolled,1
dollop,11
dolmen,0
dolors,0
domain,163
doming,0
domino,12
donate,243
dongle,9
donkey,23
donned,82
donors,284
donuts,24
doodad,0
doodle,1
doomed,68
dopers,1
dopier,0
doping,31
dories,0
dormer,5
dorsal,6
dosage,23
dosing,7
dotage,2
dotard,0
dotcom,1
doters,0
doting,18
dotted,78
double,1437
doubly,20
doubts,147
douche,2
doughs,1
doughy,4
dourer,0
dourly,0
doused,20
douses,0
dovish,20
dowels,0
dowers,0
downed,73
downer,6
dowsed,0
dowser,0
dowses,0
doyens,2
dozens,607
dozing,4
drably,0
drafts,54
drafty,4
draggy,0
dragon,78
drains,78
drakes,0
dramas,74
draped,41
draper,0
drapes,12
drawer,74
drawls,0
dreads,4
dreams,447
dreamt,22
dreamy,27
dreary,20
dredge,7
drench,2
dressy,8
driers,1
driest,11
drifts,10
drills,137
drinks,590
drippy,0
drivel,4
driven,877
driver,1777
drives,423
drogue,0
drolly,0
droned,2
drones,491
drools,0
droops,1
droopy,2
dropsy,0
drouth,0
drover,0
droves,26
drowns,6
drowse,0
drowsy,6
drudge,0
druggy,2
druids,4
drunks,6
drupes,0
dryads,0
dryers,20
drying,84
dubbed,268
dubber,0
dubbin,0
ducats,0
ducked,23
duding,0
dueled,1
dueler,0
duenna,0
duffer,0
dugout,83
dulcet,0
dulled,4
duller,1
dumber,6
dumbly,1
dumdum,0
dumped,207
dunces,0
dunged,0
dunked,8
dunned,0
dunner,0
dupers,0
duping,4
duplex,21
duress,21
during,25576
durums,0
dusted,18
duster,5
duties,507
duvets,4
dwarfs,9
dweebs,0
dwells,2
dybbuk,0
dyeing,7
dyings,0
dynamo,4
eagles,41
eaglet,0
earbud,8
earful,4
earned,1350
earner,29
earths,15
earthy,39
earwax,3
earwig,1
easels,1
easier,1106
easily,1181
easing,164
eaters,16
eatery,75
eating,773
ebbing,4
echoed,222
echoes,98
echoic,0
eclair,2
eclats,0
eczema,8
eddied,0
eddies,1
edemas,0
edgers,1
edgier,4
edgily,0
edging,60
edible,39
edicts,5
edited,90
editor,363
educed,0
educes,0
eerier,0
eerily,9
efface,0
effect,1443
effete,0
effigy,11
effort,2056
effuse,0
eggcup,0
egging,7
eggnog,10
egises,0
egoism,1
egoist,0
egress,7
egrets,2
eiders,0
eighth,432
eights,4
eighty,3
either,2669
ejects,0
elands,0
elapse,0
elated,34
elates,0
elbows,36
elders,80
eldest,117
elects,7
eleven,126
elfish,0
elicit,29
elided,0
elides,0
elites,91
elixir,10
elodea,0
eloped,6
elopes,0
eluded,24
eludes,5
elvers,2
emails,301
embalm,1
embank,0
embark,179
embeds,3
embers,18
emblem,28
embody,69
emboss,1
embryo,19
emceed,3
emcees,2
emends,0
emerge,266
emetic,0
emigre,0
emojis,60
emoted,0
emotes,3
empire,131
employ,175
enable,572
enacts,6
enamel,17
enamor,0
encamp,0
encase,0
encode,2
encore,22
encyst,0
endear,6
ending,831
endive,0
endows,2
endued,1
endues,0
endure,152
enemas,0
energy,3845
enfold,0
engage,844
engine,735
engram,0
engulf,12
enigma,14
enjoin,3
enjoys,292
enlist,18
enmesh,1
enmity,5
ennuis,0
enough,4774
enrage,1
enrich,61
enroll,55
enrols,1
ensign,0
ensued,70
ensues,16
ensure,3768
entail,46
enters,185
entice,47
entire,2132
entity,224
entomb,0
entrap,1
entree,7
enured,0
enures,0
envied,4
envies,1
envoys,3
enzyme,8
eolian,0
epilog,0
epochs,0
equals,47
equate,28
equine,19
equips,22
equity,934
erased,54
eraser,9
erases,5
erbium,0
erects,2
ergots,0
ermine,1
eroded,49
erodes,27
erotic,26
errand,12
errant,29
errata,0
erring,6
errors,261
ersatz,5
eructs,0
erupts,15
escape,664
eschew,14
escort,60
escrow,6
escudo,0
espied,0
espies,0
esprit,0
essays,49
estate,1433
esteem,14
esters,0
estrus,1
etched,57
etcher,0
etches,0
ethane,4
ethers,0
ethics,180
ethnic,252
ethyls,0
etudes,1
euchre,2
eulogy,14
eunuch,0
eureka,5
evaded,37
evader,0
evades,4
evened,9
evener,0
evenly,80
events,3579
evicts,1
eviler,0
evilly,0
evince,2
evoked,28
evokes,32
evolve,217
exacts,2
exalts,0
exceed,168
excels,35
except,512
excess,308
excise,53
excite,31
excuse,245
exempt,105
exerts,8
exhale,7
exhort,1
exhume,2
exiled,21
exiles,8
exists,317
exited,131
exodus,54
exotic,80
expand,885
expect,2435
expels,2
expend,9
expert,1000
expire,117
expiry,31
export,321
expose,151
extant,18
extend,699
extent,471
extoll,1
extols,3
extort,25
extras,67
exuded,18
exudes,24
exults,0
exurbs,2
eyeful,2
eyeing,69
eyelet,0
eyelid,14
eyries,0
fabled,11
fables,4
fabric,281
facade,59
facets,42
facial,159
facile,7
facing,1724
factor,652
fading,55
faecal,12
faeces,22
faerie,0
fagged,0
faggot,1
fagots,0
failed,1858
faille,0
fainer,0
faints,0
fairer,57
fairly,469
faiths,23
fajita,2
fakers,1
faking,17
fakirs,0
falcon,8
fallen,673
fallow,11
falser,0
falsie,0
falter,20
family,10662
famine,105
famish,0
famous,1125
fanboy,2
fanged,0
fanned,21
farads,0
farces,2
farina,0
faring,21
farmed,31
farmer,239
farrow,0
farted,2
fascia,11
fasted,1
fasten,11
faster,645
father,2514
fathom,28
fating,0
fatten,2
fatter,5
fatwas,1
faucet,13
faults,39
faulty,79
faunae,0
faunas,1
favors,66
favour,449
fawned,4
fawner,0
faxing,1
fayest,0
fazing,0
fealty,8
feared,231
feasts,15
fecund,0
fedora,1
feeble,14
feebly,4
feeder,41
feeler,1
feigns,1
feints,1
feisty,23
feline,24
felled,26
feller,0
fellow,1213
felons,18
felony,290
felted,2
female,1338
femora,0
femurs,0
fenced,33
fencer,4
fences,80
fended,12
fender,7
fennel,17
ferret,6
ferric,1
ferule,0
fervid,0
fervor,19
fessed,0
fesses,0
festal,0
fester,23
fetich,0
feting,0
fetish,11
fetter,0
fettle,1
feudal,15
feuded,1
fevers,5
fewest,43
fezzes,0
fiance,23
fiasco,33
fibbed,1
fibber,0
fibers,20
fibres,21
fibril,0
fibrin,0
fibula,2
fiches,0
fichus,0
fickle,21
fiddle,33
fidget,4
fields,530
fiends,4
fierce,230
fiesta,9
fifers,0
fifths,1
fights,263
figure,1486
filers,10
filets,2
filial,1
filing,2118
filled,996
filler,37
fillet,12
fillip,3
filmed,309
filter,132
filths,0
filthy,31
finale,384
finals,447
finder,12
finely,27
finery,2
finest,142
finger,236
finial,0
fining,6
finish,1451
finite,20
finked,0
finned,2
fiords,0
firers,0
firing,352
firmed,5
firmer,26
firmly,276
firsts,24
firths,0
fiscal,1343
fished,17
fisher,5
fishes,13
fitful,2
fitted,226
fitter,31
fixate,5
fixers,4
fixing,138
fixity,0
fizzed,5
fizzes,3
fizzle,8
fjords,5
flabby,0
flacks,0
flagon,0
flails,1
flairs,0
flaked,2
flakes,17
flambe,0
flamed,6
flames,247
flange,2
flanks,16
flared,41
flares,38
flashy,49
flasks,4
flatly,9
flatus,0
flaunt,12
flavor,200
flawed,124
flaxen,0
flaxes,0
flayed,4
flecks,5
fleece,26
fleecy,3
fleets,26
fleshy,2
flexed,16
flexes,8
flicks,35
fliers,12
fliest,0
flight,1235
flimsy,28
flinch,9
flings,3
flints,0
flinty,1
flirts,6
floats,42
flocks,29
floods,281
floors,240
floozy,0
floppy,9
florae,0
floral,135
floras,0
floret,0
florid,4
florin,0
flossy,0
flours,3
floury,0
flouts,2
flowed,54
flower,203
fluent,40
fluffs,0
fluffy,63
fluids,61
flukes,3
flukey,0
flumes,2
flunks,0
flunky,0
flurry,96
fluted,2
flutes,3
fluxed,0
fluxes,0
flybys,3
flyers,51
flying,697
flyway,0
foaled,0
foamed,0
fobbed,3
fodder,41
foetal,4
foetus,9
fogeys,0
fogged,1
fogies,0
foible,0
foiled,44
foists,1
folded,65
folder,40
folios,1
folksy,2
follow,1586
foment,10
fonder,2
fondle,0
fondly,108
fondue,4
fondus,0
foodie,38
fooled,43
footed,7
forage,28
forays,16
forbad,0
forbid,28
forced,1740
forces,1830
forded,1
forego,9
forest,463
forged,110
forger,0
forges,8
forget,714
forgot,129
forked,13
formal,510
format,321
formed,641
former,8157
formic,1
fortes,0
forums,94
fossil,326
foster,475
fought,594
fouled,69
fouler,0
foully,0
founds,1
founts,0
fourth,3306
fowled,0
foxier,0
foxily,0
foxing,1
foyers,2
fracas,9
fracks,0
framed,112
framer,1
frames,130
francs,14
franks,2
frappe,2
frauds,17
frayed,12
freaks,16
freaky,8
freely,175
freest,1
freeze,163
frenzy,83
fresco,20
friars,2
friary,0
fridge,130
friend,2209
friers,1
frieze,0
fright,8
frigid,39
frills,13
frilly,6
fringe,70
frisks,0
frisky,2
frizzy,4
frocks,3
frolic,4
fronds,1
fronts,112
frosts,7
frosty,32
froths,0
frothy,10
frowns,5
frowsy,0
frowzy,0
frozen,294
frugal,19
fruits,182
fruity,36
frumps,0
frumpy,1
frusta,0
fryers,17
frying,40
fucked,7
fucker,2
fuddle,0
fudged,1
fudges,1
fueled,186
fugues,0
fuhrer,0
fulcra,0
fulfil,98
fulled,0
fuller,29
fumble,78
fumier,0
fuming,37
funded,530
fungal,36
fungus,52
funked,0
funnel,33
funner,1
furies,1
furled,0
furore,18
furors,0
furred,0
furrow,5
furzes,0
fusees,0
fusing,5
fusion,115
fussed,12
fusses,0
futile,46
futons,1
future,6020
futzed,0
futzes,0
fuzing,0
fuzzed,0
fuzzes,0
gabbed,0
gabble,0
gabled,0
gables,1
gadded,0
gadder,0
gadfly,4
gadget,31
gaffed,1
gaffer,34
gaffes,11
gagged,4
gaggle,9
gaging,0
gaiety,2
gained,706
gainer,3
gaiter,1
galaxy,71
galena,1
galled,0
galley,6
gallon,73
gallop,9
galoot,0
galore,23
galosh,0
gambit,19
gamble,68
gambol,0
gamely,2
gamest,0
gamete,0
gamier,0
gamine,0
gaming,753
gamins,0
gammas,0
gammon,5
gamuts,0
gander,7
ganged,1
gangly,3
gannet,0
gantry,5
gaoled,0
gaoler,0
gaping,29
garage,328
garbed,0
garble,0
garcon,0
garden,1143
gargle,1
garish,5
garlic,146
garner,56
garnet,2
garote,0
garret,0
garter,3
gasbag,0
gashed,2
gashes,0
gasket,7
gasped,17
gassed,8
gasses,9
gather,455
gating,2
gators,0
gauche,1
gaucho,0
gauged,5
gauges,14
gauzes,0
gavels,0
gawked,0
gayest,3
gayety,0
gazebo,12
gazers,5
gazing,20
geared,74
geckos,1
geegaw,0
geeing,2
geezer,0
geisha,2
gelcap,0
gelded,1
gelled,8
gender,681
genera,3
genial,4
genies,1
genius,129
genome,26
genres,145
gentle,234
gently,136
gentry,1
geodes,0
gerbil,0
gerund,0
getups,1
gewgaw,0
geyser,4
ghetto,14
ghosts,73
ghouls,14
giants,207
gibber,0
gibbet,0
gibbon,0
gibing,0
giblet,0
gifted,193
gigged,1
giggle,16
giggly,3
gigolo,0
gilded,12
gilder,0
gimlet,4
gimmes,0
gimped,1
ginger,72
gingko,1
ginkgo,4
ginned,0
girded,1
girder,4
girdle,0
girted,0
girths,0
gismos,0
givens,2
givers,5
giving,2276
gizmos,5
glaces,0
glades,0
gladly,24
glamor,4
glance,90
glands,24
glared,3
glares,1
glassy,13
glazed,35
glazes,3
gleams,0
gleans,1
glibly,0
glided,4
glider,8
glides,8
glints,0
glitch,49
glitzy,25
gloats,1
global,3075
globes,6
glooms,0
gloomy,27
gloppy,0
glossy,45
gloved,5
gloves,145
glowed,7
glower,2
gluier,0
gluing,3
glumly,0
gluten,26
gnarls,1
gnawed,3
gneiss,2
gnomes,8
gnomic,2
goaded,5
goalie,107
goatee,2
gobbed,0
gobbet,0
gobble,7
goblet,1
goblin,4
godson,9
gofers,0
goggle,0
goings,16
goiter,0
goitre,0
golden,378
golfed,5
golfer,58
gonads,2
goners,0
gonged,0
goober,0
goodby,0
goodie,9
goodly,0
goofed,3
google,18
gooier,0
goosed,0
gooses,0
gopher,1
gorged,2
gorges,3
gorgon,1
gorier,0
gorily,0
goring,0
gorses,0
gospel,80
gossip,59
gotcha,9
gotten,488
gouged,7
gouger,1
gouges,2
gourde,0
gourds,3
govern,94
gowned,0
grabby,4
graced,74
graces,17
graded,38
grader,34
grades,173
grafts,5
graham,1
grains,88
grainy,15
gramme,0
grands,2
grange,0
granny,17
grants,452
grapes,59
graphs,7
grasps,2
grassy,26
grated,14
grater,4
grates,4
gratis,1
graved,0
gravel,66
graven,0
graver,2
graves,70
gravid,0
grayed,0
grayer,1
grazed,17
grazer,1
grazes,4
grease,46
greasy,36
greats,46
grebes,1
greeds,0
greedy,41
greens,96
greets,48
greyed,1
greyer,2
griefs,2
grieve,54
grille,28
grills,12
grimed,0
grimes,0
grimly,4
grinds,16
gringo,0
griped,4
griper,0
gripes,12
grippe,0
grisly,18
grists,0
gritty,71
groans,10
groats,0
grocer,24
groggy,9
groins,2
grooms,6
groove,44
groovy,10
groped,6
groper,5
gropes,0
grotto,15
grouch,0
ground,2655
groups,2342
grouse,10
grouts,0
grovel,1
groves,8
grower,13
growls,2
growth,3930
grubby,5
grudge,30
gruels,0
grumps,0
grumpy,25
grunge,16
grungy,3
grunts,5
guanos,0
guards,218
guavas,1
guests,947
guffaw,1
guided,264
guider,0
guides,133
guilds,4
guiles,0
guilts,0
guilty,1501
guinea,20
guises,3
guitar,285
gulags,2
gulden,0
gulled,0
gullet,1
gulley,0
gulped,2
gulper,0
gumbos,0
gummed,2
gunman,127
gunmen,114
gunned,46
gunnel,0
gunner,10
gurgle,0
gurney,6
gushed,76
gusher,1
gushes,9
gusset,0
gusted,2
gutted,100
gutter,22
guying,0
guzzle,2
gypped,0
gypper,0
gypsum,2
gyrate,0
gyving,0
habits,298
hacked,68
hacker,25
hackle,0
hadjes,0
hadjis,0
haggis,13
haggle,7
hailed,263
hairdo,3
haired,3
hajjes,0
hajjis,0
halals,0
halest,0
haling,0
halite,0
halloo,0
hallos,0
hallow,0
haloed,0
haloes,0
halted,150
halter,5
halved,42
halves,47
hamlet,21
hammed,0
hammer,163
hamper,42
handed,832
handle,824
hangar,18
hanged,27
hanger,15
hangup,1
hanker,0
hankie,0
hansom,0
happen,2260
harass,47
harbor,59
harden,4
harder,612
hardly,352
harems,0
haring,1
harked,0
harken,3
harlot,0
harmed,95
harped,7
harrow,1
hashed,6
hashes,4
hassle,54
hasted,0
hasten,18
hastes,0
hatbox,0
haters,32
hating,27
hatred,169
hatted,0
hatter,1
hauled,62
hauler,3
haunch,0
haunts,36
havens,13
